uf,codigo_municipio,municipio,taxa_aprovacao_2023,indicador_rendimento_2023,nota_matematica_2023,nota_portugues_2023,nota_media_2023,ideb_2023
RS,4318622,São José dos Ausentes,84.6,0.844749,,,,
RS,4318705,São Leopoldo,86.4,0.864496,253.4,260.83,5.237167,4.5
RS,4318804,São Lourenço do Sul,86.6,0.871139,262.6,266.23,5.4805,4.8
RS,4318903,São Luiz Gonzaga,90.4,0.904877,263.19,268.12,5.521833,5.0
RS,4319000,São Marcos,89.9,0.89794,271.32,269.6,5.682,5.1
RS,4319109,São Martinho,90.9,0.89767,295.65,289.58,6.4205,5.8
RS,4319125,São Martinho da Serra,83.6,0.822976,223.96,230.87,4.247167,3.5
RS,4319158,São Miguel das Missões,96.0,0.959946,257.94,266.68,5.410333,5.2
RS,4319208,São Nicolau,93.0,0.930387,261.11,253.7,5.246833,4.9
RS,4319307,São Paulo das Missões,96.3,0.964217,259.78,254.18,5.232667,5.0
RS,4319356,São Pedro da Serra,81.1,0.805191,274.62,254.35,5.482833,4.4
RS,4319364,São Pedro das Missões,,,,,,
RS,4319372,São Pedro do Butiá,96.9,0.966202,308.37,293.68,6.700833,6.5
RS,4319406,São Pedro do Sul,92.1,0.920393,263.84,269.11,5.549167,5.1
RS,4319505,São Sebastião do Caí,82.6,0.827549,263.37,274.64,5.6335,4.7
RS,4319604,São Sepé,94.6,0.946366,249.75,262.08,5.197167,4.9
RS,4319703,São Valentim,98.4,0.984567,297.21,294.16,6.522833,6.4
RS,4319711,São Valentim do Sul,98.9,0.983744,284.46,266.95,5.856833,5.8
RS,4319737,São Valério do Sul,72.8,0.71936,261.38,272.6,5.566333,4.0
RS,4319752,São Vendelino,95.7,0.956719,288.12,276.3,6.073667,5.8
RS,4319802,São Vicente do Sul,81.1,0.808607,255.99,263.77,5.329333,4.3
RS,4319901,Sapiranga,92.1,0.920961,275.27,275.72,5.849833,5.4
RS,4320008,Sapucaia do Sul,90.1,0.902912,258.96,266.67,5.427167,4.9
RS,4320107,Sarandi,96.7,0.96612,256.63,263.59,5.337,5.2
RS,4320206,Seberi,94.2,0.940593,271.43,267.43,5.647667,5.3
RS,4320230,Sede Nova,86.7,0.84965,228.51,230.49,4.316667,3.7
RS,4320263,Segredo,93.1,0.930338,,,,
RS,4320305,Selbach,85.7,0.845484,292.39,275.77,6.136,5.2
RS,4320321,Senador Salgado Filho,89.3,0.881351,270.61,251.28,5.364833,4.7
RS,4320354,Sentinela do Sul,93.3,0.9271,,,,
RS,4320404,Serafina Corrêa,97.8,0.977655,259.42,266.72,5.435667,5.3
RS,4320453,Sério,89.3,0.889443,258.06,250.52,5.143,4.6
RS,4320503,Sertão,96.1,0.959503,261.3,253.2,5.241667,5.0
RS,4320552,Sertão Santana,88.8,0.887032,266.69,260.94,5.4605,4.8
RS,4320578,Sete de Setembro,97.1,0.97957,261.69,266.45,5.469,5.4
RS,4320602,Severiano de Almeida,99.4,0.99311,304.32,293.23,6.625833,6.6
RS,4320651,Silveira Martins,,,,,,
RS,4320677,Sinimbu,86.3,0.853472,281.85,272.13,5.899667,5.0
RS,4320701,Sobradinho,94.0,0.940057,262.75,266.65,5.49,5.2
RS,4320800,Soledade,91.1,0.911437,259.05,267.73,5.446333,5.0
RS,4320859,Tabaí,87.0,0.867856,254.94,265.28,5.337,4.6
RS,4320909,Tapejara,95.7,0.956835,268.85,269.47,5.638667,5.4
RS,4321006,Tapera,90.5,0.904056,276.08,278.72,5.913333,5.3
RS,4321105,Tapes,83.5,0.83417,248.63,262.84,5.191167,4.3
RS,4321204,Taquara,94.5,0.944785,256.41,263.44,5.330833,5.0
RS,4321303,Taquari,95.7,0.957343,261.73,261.95,5.394667,5.2
RS,4321329,Taquaruçu do Sul,92.3,0.908632,282.18,281.94,6.068667,5.5
RS,4321352,Tavares,94.5,0.94439,232.98,245.09,4.6345,4.4
RS,4321402,Tenente Portela,91.5,0.912821,252.95,264.13,5.284667,4.8
RS,4321436,Terra de Areia,82.6,0.829434,262.13,269.1,5.5205,4.6
RS,4321451,Teutônia,92.0,0.920109,273.93,270.92,5.7475,5.3
RS,4321469,Tio Hugo,97.7,0.977244,252.19,267.34,5.3255,5.2
RS,4321477,Tiradentes do Sul,94.6,0.944083,290.26,273.69,6.065833,5.7
RS,4321493,Toropi,96.2,0.964595,250.33,275.82,5.435833,5.2
RS,4321501,Torres,93.5,0.934662,259.13,265.44,5.4095,5.1
RS,4321600,Tramandaí,90.7,0.909641,262.5,268.41,5.515167,5.0
RS,4321626,Travesseiro,98.6,0.987552,303.04,284.67,6.461833,6.4
RS,4321634,Três Arroios,100.0,1.0,276.56,284.21,6.012833,6.0
RS,4321667,Três Cachoeiras,93.9,0.937332,269.63,268.57,5.636667,5.3
RS,4321709,Três Coroas,93.5,0.935159,270.61,265.15,5.596,5.2
RS,4321808,Três de Maio,89.5,0.894354,266.48,262.74,5.487,4.9
RS,4321832,Três Forquilhas,85.2,0.852311,260.89,266.23,5.452,4.6
RS,4321857,Três Palmeiras,97.4,0.973783,244.31,239.42,4.728833,4.6
RS,4321907,Três Passos,88.7,0.884,274.02,270.74,5.746,5.1
RS,4321956,Trindade do Sul,97.3,0.971091,249.55,263.23,5.213,5.1
RS,4322004,Triunfo,93.9,0.939378,264.61,265.41,5.500333,5.2
RS,4322103,Tucunduva,95.2,0.952506,279.64,280.86,6.008333,5.7
RS,4322152,Tunas,97.2,0.970035,250.16,255.71,5.097833,4.9
RS,4322186,Tupanci do Sul,98.4,0.989691,311.87,292.98,6.7475,6.7
RS,4322202,Tupanciretã,85.2,0.850374,248.04,249.77,4.9635,4.2
RS,4322251,Tupandi,86.1,0.864497,300.06,281.93,6.3665,5.5
RS,4322301,Tuparendi,88.3,0.882717,245.24,250.77,4.9335,4.4
RS,4322327,Turuçu,94.2,0.945077,252.13,245.14,4.9545,4.7
RS,4322343,Ubiretama,81.8,0.818578,277.76,268.09,5.764167,4.7
RS,4322350,União da Serra,,,,,,
RS,4322376,Unistalda,98.3,0.981132,243.86,245.97,4.8305,4.7
RS,4322400,Uruguaiana,92.8,0.927646,238.42,247.37,4.763167,4.4
RS,4322509,Vacaria,90.5,0.906156,258.13,263.08,5.3535,4.9
RS,4322525,Vale Verde,100.0,1.0,260.21,249.34,5.159167,5.2
RS,4322533,Vale do Sol,83.6,0.83603,267.21,256.14,5.389167,4.5
RS,4322541,Vale Real,81.0,0.809271,284.61,282.68,6.1215,5.0
RS,4322558,Vanini,87.4,0.880853,,,,
RS,4322608,Venâncio Aires,93.6,0.93608,274.07,271.68,5.7625,5.4
RS,4322707,Vera Cruz,90.4,0.903121,264.24,266.53,5.512833,5.0
RS,4322806,Veranópolis,94.2,0.94411,291.03,286.75,6.296333,5.9
RS,4322855,Vespasiano Corrêa,90.4,0.917245,278.17,258.38,5.609167,5.1
RS,4322905,Viadutos,97.3,0.974316,269.9,266.92,5.613667,5.5
RS,4323002,Viamão,87.6,0.87659,241.46,251.18,4.877333,4.3
RS,4323101,Vicente Dutra,89.4,0.886238,241.31,245.61,4.782,4.2
RS,4323200,Victor Graeff,88.8,0.888993,274.16,275.75,5.831833,5.2
RS,4323309,Vila Flores,89.3,0.899164,300.86,295.09,6.599167,5.9
RS,4323358,Vila Lângaro,97.7,0.978804,247.07,235.13,4.703333,4.6
RS,4323408,Vila Maria,91.7,0.913637,277.69,268.07,5.762667,5.3
RS,4323457,Vila Nova do Sul,100.0,1.0,236.19,241.66,4.630833,4.6
RS,4323507,Vista Alegre,100.0,1.0,282.44,259.08,5.692,5.7
RS,4323606,Vista Alegre do Prata,92.2,0.924173,284.05,251.42,5.591167,5.2
RS,4323705,Vista Gaúcha,98.3,0.978723,250.84,249.76,5.01,4.9
RS,4323754,Vitória das Missões,91.2,0.91163,308.79,289.22,6.6335,6.0
RS,4323770,Westfália,92.8,0.926942,298.24,278.38,6.277,5.8
RS,4323804,Xangri-lá,88.8,0.889583,255.66,256.14,5.196667,4.6
MS,5000203,Água Clara,94.7,0.947247,246.5,254.26,5.012667,4.7
MS,5000252,Alcinópolis,95.7,0.95709,263.86,268.23,5.534833,5.3
MS,5000609,Amambai,89.4,0.895406,262.82,263.24,5.434333,4.9
MS,5000708,Anastácio,92.3,0.923627,237.91,246.9,4.746833,4.4
MS,5000807,Anaurilândia,92.1,0.921835,258.37,251.47,5.164,4.8
MS,5000856,Angélica,97.4,0.973298,262.35,269.13,5.524667,5.4
MS,5000906,Antônio João,95.7,0.957033,235.62,244.3,4.665333,4.5
MS,5001003,Aparecida do Taboado,91.7,0.917073,248.5,249.92,4.973667,4.6
MS,5001102,Aquidauana,90.4,0.904191,245.86,250.59,4.940833,4.5
MS,5001243,Aral Moreira,95.8,0.956935,239.28,244.44,4.728667,4.5
MS,5001508,Bandeirantes,92.9,0.932883,,,,
MS,5001904,Bataguassu,98.2,0.981406,256.12,265.4,5.358667,5.3
MS,5002001,Batayporã,99.8,0.998493,260.06,259.25,5.321833,5.3
MS,5002100,Bela Vista,96.2,0.962897,243.05,244.24,4.788167,4.6
MS,5002159,Bodoquena,93.0,0.92818,231.73,237.97,4.495,4.2
MS,5002209,Bonito,86.9,0.868695,242.27,249.27,4.859,4.2
MS,5002308,Brasilândia,91.4,0.914421,241.59,238.78,4.672833,4.3
MS,5002407,Caarapó,82.7,0.82938,254.46,255.26,5.162,4.3
MS,5002605,Camapuã,98.0,0.979527,234.91,237.35,4.537667,4.4
MS,5002704,Campo Grande,94.0,0.940419,248.88,254.25,5.052167,4.8
MS,5002803,Caracol,88.7,0.883469,244.23,248.73,4.882667,4.3
MS,5002902,Cassilândia,95.8,0.957278,243.71,246.24,4.8325,4.6
MS,5002951,Chapadão do Sul,94.9,0.950148,255.75,257.4,5.219167,5.0
MS,5003108,Corguinho,89.7,0.901369,257.44,253.89,5.188833,4.7
MS,5003157,Coronel Sapucaia,92.6,0.927092,235.93,238.43,4.572667,4.2
MS,5003207,Corumbá,91.3,0.912451,230.74,240.25,4.5165,4.1
MS,5003256,Costa Rica,96.1,0.961166,259.14,255.04,5.236333,5.0
MS,5003306,Coxim,96.3,0.963125,250.3,256.02,5.105333,4.9
MS,5003454,Deodápolis,91.1,0.909604,247.73,253.2,5.0155,4.6
MS,5003488,Dois Irmãos do Buriti,86.5,0.865511,243.18,251.86,4.917333,4.3
MS,5003504,Douradina,91.0,0.910178,239.64,235.75,4.589833,4.2
MS,5003702,Dourados,85.3,0.855279,247.73,252.35,5.001333,4.3
MS,5003751,Eldorado,87.3,0.8741,247.37,239.54,4.781833,4.2
MS,5003801,Fátima do Sul,94.8,0.947892,260.64,259.97,5.3435,5.1
MS,5003900,Figueirão,99.3,0.993371,262.1,250.75,5.214167,5.2
MS,5004007,Glória de Dourados,96.3,0.962973,257.92,262.42,5.339,5.1
MS,5004106,Guia Lopes da Laguna,96.6,0.965414,230.87,240.05,4.515333,4.4
MS,5004304,Iguatemi,93.0,0.929239,242.68,239.68,4.706,4.4
MS,5004403,Inocência,97.0,0.969202,241.61,247.18,4.813167,4.7
MS,5004502,Itaporã,95.3,0.951516,248.2,255.1,5.055,4.8
MS,5004601,Itaquiraí,86.7,0.867141,255.94,252.96,5.148333,4.5
MS,5004700,Ivinhema,92.8,0.928434,260.52,263.1,5.393667,5.0
MS,5004809,Japorã,79.7,0.797451,261.96,262.89,5.414167,4.3
MS,5004908,Jaraguari,97.1,0.972294,,,,
MS,5005004,Jardim,98.2,0.980526,243.9,253.09,4.949833,4.9
MS,5005103,Jateí,92.9,0.929976,235.3,233.06,4.472667,4.2
MS,5005152,Juti,84.9,0.850878,,,,
MS,5005202,Ladário,91.5,0.915774,230.53,237.6,4.468833,4.1
MS,5005251,Laguna Carapã,84.5,0.853132,232.44,235.39,4.463833,3.8
MS,5005400,Maracaju,89.2,0.892051,243.96,245.61,4.826167,4.3
MS,5005608,Miranda,79.7,0.799288,237.73,243.08,4.680167,3.7
MS,5005681,Mundo Novo,90.4,0.904363,252.38,258.7,5.184667,4.7
MS,5005707,Naviraí,93.6,0.937782,259.93,260.15,5.334667,5.0
MS,5005806,Nioaque,94.1,0.940116,241.8,241.13,4.7155,4.4
MS,5006002,Nova Alvorada do Sul,83.3,0.835419,246.48,247.19,4.8945,4.1
MS,5006200,Nova Andradina,98.5,0.984944,277.34,276.46,5.896667,5.8
MS,5006259,Novo Horizonte do Sul,95.5,0.956226,268.3,263.14,5.524,5.3
MS,5006275,Paraíso das Águas,95.2,0.954077,250.35,251.67,5.033667,4.8
MS,5006309,Paranaíba,90.6,0.906303,236.12,238.15,4.571167,4.1
MS,5006358,Paranhos,88.1,0.880988,261.83,253.88,5.261833,4.6
MS,5006408,Pedro Gomes,97.8,0.977664,230.46,232.61,4.3845,4.3
MS,5006606,Ponta Porã,90.2,0.901829,242.2,246.3,4.808333,4.3
MS,5006903,Porto Murtinho,87.7,0.876387,236.37,238.89,4.587667,4.0
MS,5007109,Ribas do Rio Pardo,91.3,0.91247,239.81,245.76,4.7595,4.3
MS,5007208,Rio Brilhante,90.1,0.897466,249.83,259.03,5.147667,4.6
MS,5007307,Rio Negro,91.9,0.915273,,,,
MS,5007406,Rio Verde de Mato Grosso,83.6,0.836045,232.69,239.69,4.539667,3.8
MS,5007505,Rochedo,98.6,0.988357,240.93,237.12,4.634167,4.6
MS,5007554,Santa Rita do Pardo,87.4,0.879742,242.03,247.82,4.830833,4.2
MS,5007695,São Gabriel do Oeste,87.6,0.882033,257.51,261.97,5.324667,4.7
MS,5007703,Sete Quedas,93.7,0.935133,253.08,248.4,5.024667,4.7
MS,5007802,Selvíria,89.1,0.89092,251.91,262.3,5.236833,4.7
MS,5007901,Sidrolândia,81.9,0.821778,235.19,238.43,4.560333,3.7
MS,5007935,Sonora,98.9,0.989175,255.21,261.85,5.284333,5.2
MS,5007950,Tacuru,78.0,0.775552,,,,
MS,5007976,Taquarussu,98.4,0.983909,247.06,249.48,4.942333,4.9
MS,5008008,Terenos,96.0,0.959843,246.0,252.9,4.981667,4.8
MS,5008305,Três Lagoas,96.2,0.962492,245.43,247.69,4.885333,4.7
MS,5008404,Vicentina,92.2,0.921963,237.86,250.44,4.805,4.4
MT,5100102,Acorizal,94.3,0.946729,243.32,245.87,4.819833,4.6
MT,5100201,Água Boa,99.0,0.990464,251.4,260.07,5.191167,5.1
MT,5100250,Alta Floresta,99.5,0.995236,248.74,254.97,5.061833,5.0
MT,5100300,Alto Araguaia,99.2,0.991989,248.5,252.44,5.015667,5.0
MT,5100359,Alto Boa Vista,98.8,0.98825,239.95,246.54,4.774833,4.7
MT,5100409,Alto Garças,98.7,0.986079,236.51,240.2,4.611833,4.5
MT,5100508,Alto Paraguai,99.2,0.992327,216.12,214.04,3.836,3.8
MT,5100607,Alto Taquari,98.8,0.988921,249.49,256.85,5.105667,5.0
MT,5100805,Apiacás,97.7,0.976448,249.87,246.44,4.9385,4.8
MT,5101001,Araguaiana,99.0,0.990143,239.66,237.56,4.620333,4.6
MT,5101209,Araguainha,98.2,0.97957,248.23,246.45,4.911333,4.8
MT,5101258,Araputanga,99.6,0.995729,246.85,257.26,5.0685,5.0
MT,5101308,Arenápolis,99.4,0.993225,245.14,246.96,4.868333,4.8
MT,5101407,Aripuanã,99.8,0.997742,232.84,236.31,4.485833,4.5
MT,5101605,Barão de Melgaço,98.0,0.980842,223.56,220.18,4.062333,4.0
MT,5101704,Barra do Bugres,99.9,0.999499,232.48,236.43,4.481833,4.5
MT,5101803,Barra do Garças,97.6,0.975987,251.09,257.8,5.148167,5.0
MT,5101837,Boa Esperança do Norte,,,,,,
MT,5101852,Bom Jesus do Araguaia,99.6,0.996487,223.73,230.37,4.235,4.2
MT,5101902,Brasnorte,98.1,0.980897,240.99,238.09,4.651333,4.6
MT,5102504,Cáceres,98.9,0.988995,228.79,235.61,4.406667,4.4
MT,5102603,Campinápolis,91.3,0.911418,230.29,234.23,4.408667,4.0
MT,5102637,Campo Novo do Parecis,99.0,0.990685,250.09,254.14,5.0705,5.0
MT,5102678,Campo Verde,98.4,0.9832,257.09,262.24,5.322167,5.2
MT,5102686,Campos de Júlio,99.8,0.998493,250.96,250.2,5.019333,5.0
MT,5102694,Canabrava do Norte,98.2,0.983103,235.5,238.48,4.566333,4.5
MT,5102702,Canarana,97.0,0.969936,238.41,246.09,4.741667,4.6
MT,5102793,Carlinda,99.2,0.992218,248.55,247.95,4.941667,4.9
MT,5102850,Castanheira,99.3,0.993956,225.05,231.31,4.272667,4.2
MT,5103007,Chapada dos Guimarães,99.7,0.996989,238.53,239.36,4.6315,4.6
MT,5103056,Cláudia,98.4,0.983423,258.06,255.88,5.232333,5.1
MT,5103106,Cocalinho,97.3,0.970677,226.97,228.41,4.256333,4.1
MT,5103205,Colíder,99.0,0.989994,261.81,261.11,5.382,5.3
MT,5103254,Colniza,98.6,0.986354,233.64,239.08,4.545333,4.5
MT,5103304,Comodoro,98.8,0.987986,244.69,254.43,4.985333,4.9
MT,5103353,Confresa,98.1,0.980667,240.8,242.93,4.728833,4.6
MT,5103361,Conquista D'Oeste,100.0,1.0,233.55,229.56,4.385167,4.4
MT,5103379,Cotriguaçu,99.5,0.99447,258.55,265.39,5.399,5.4
MT,5103403,Cuiabá,99.3,0.992749,237.88,243.12,4.683333,4.6
MT,5103437,Curvelândia,99.3,0.99311,211.4,208.47,3.6645,3.6
MT,5103452,Denise,99.1,0.989606,236.9,243.19,4.668167,4.6
MT,5103502,Diamantino,100.0,1.0,242.51,249.12,4.8605,4.9
MT,5103601,Dom Aquino,99.2,0.992732,241.98,241.04,4.717,4.7
MT,5103700,Feliz Natal,98.9,0.989116,245.37,252.77,4.969,4.9
MT,5103809,Figueirópolis D'Oeste,100.0,1.0,221.59,218.92,4.0085,4.0
MT,5103858,Gaúcha do Norte,100.0,1.0,246.04,248.72,4.912667,4.9
MT,5103908,General Carneiro,99.7,0.996973,252.39,262.32,5.245167,5.2
MT,5103957,Glória D'Oeste,100.0,1.0,248.68,243.53,4.870167,4.9
MT,5104104,Guarantã do Norte,99.7,0.996745,248.87,250.34,4.986833,5.0
MT,5104203,Guiratinga,99.1,0.992189,246.74,244.91,4.860833,4.8
MT,5104500,Indiavaí,,,215.4,224.56,3.999333,
MT,5104526,Ipiranga do Norte,99.8,0.997735,254.08,257.24,5.188667,5.2
MT,5104542,Itanhangá,97.7,0.975706,266.09,261.68,5.462833,5.3
MT,5104559,Itaúba,100.0,1.0,247.13,257.05,5.069667,5.1
MT,5104609,Itiquira,99.5,0.994987,241.61,246.6,4.8035,4.8
MT,5104807,Jaciara,99.6,0.995986,244.69,245.63,4.838667,4.8
MT,5104906,Jangada,97.1,0.970422,213.27,223.02,3.938167,3.8
MT,5105002,Jauru,98.7,0.986733,259.13,254.65,5.229667,5.2
MT,5105101,Juara,99.4,0.993716,255.71,256.89,5.21,5.2
MT,5105150,Juína,99.8,0.99775,242.6,241.82,4.740333,4.7
MT,5105176,Juruena,97.7,0.978422,237.06,236.88,4.565667,4.5
MT,5105200,Juscimeira,98.9,0.989677,235.38,239.28,4.577667,4.5
MT,5105234,Lambari D'Oeste,96.7,0.966696,234.61,241.95,4.609333,4.5
MT,5105259,Lucas do Rio Verde,98.9,0.988732,252.78,257.19,5.166167,5.1
MT,5105309,Luciara,96.9,0.967927,244.04,238.07,4.701833,4.6
MT,5105507,Vila Bela da Santíssima Trindade,89.7,0.895176,221.27,235.25,4.275333,3.8
MT,5105580,Marcelândia,98.7,0.98642,236.27,235.29,4.526,4.5
MT,5105606,Matupá,99.4,0.993742,247.84,252.5,5.005667,5.0
MT,5105622,Mirassol d'Oeste,99.8,0.998498,250.38,251.77,5.035833,5.0
MT,5105903,Nobres,99.8,0.997996,246.84,250.32,4.952667,4.9
MT,5106000,Nortelândia,100.0,1.0,241.75,233.92,4.5945,4.6
MT,5106109,Nossa Senhora do Livramento,100.0,1.0,227.25,234.14,4.3565,4.4
MT,5106158,Nova Bandeirantes,99.6,0.996483,245.05,251.14,4.9365,4.9
MT,5106174,Nova Nazaré,100.0,1.0,,,,
MT,5106182,Nova Lacerda,96.8,0.967978,242.15,246.52,4.811167,4.7
MT,5106190,Nova Santa Helena,92.4,0.924084,264.93,254.08,5.316833,4.9
MT,5106208,Nova Brasilândia,100.0,1.0,,,,
MT,5106216,Nova Canaã do Norte,97.2,0.970669,237.98,240.52,4.641667,4.5
MT,5106224,Nova Mutum,99.8,0.997991,245.6,255.27,5.0145,5.0
MT,5106232,Nova Olímpia,100.0,1.0,232.33,237.88,4.5035,4.5
MT,5106240,Nova Ubiratã,98.5,0.985195,254.1,260.95,5.250833,5.2
MT,5106257,Nova Xavantina,98.5,0.985362,245.93,246.41,4.872333,4.8
MT,5106265,Novo Mundo,99.5,0.994722,264.54,266.56,5.518333,5.5
MT,5106273,Novo Horizonte do Norte,98.8,0.98811,273.09,263.14,5.603833,5.5
MT,5106281,Novo São Joaquim,98.6,0.985983,247.37,246.61,4.899667,4.8
MT,5106299,Paranaíta,99.4,0.994408,262.44,260.05,5.374833,5.3
MT,5106307,Paranatinga,99.1,0.990988,256.09,256.05,5.202333,5.2
MT,5106315,Novo Santo Antônio,93.0,0.932965,236.89,250.2,4.784833,4.5
MT,5106372,Pedra Preta,99.4,0.99398,240.03,245.75,4.763,4.7
MT,5106422,Peixoto de Azevedo,99.4,0.993983,236.48,240.71,4.619833,4.6
MT,5106455,Planalto da Serra,100.0,1.0,237.78,240.61,4.639833,4.6
MT,5106505,Poconé,98.5,0.984949,211.68,211.66,3.722333,3.7
MT,5106653,Pontal do Araguaia,96.9,0.969043,246.24,248.26,4.908333,4.8
MT,5106703,Ponte Branca,100.0,1.0,239.25,254.8,4.900833,4.9
MT,5106752,Pontes e Lacerda,99.2,0.991224,241.08,241.72,4.713333,4.7
MT,5106778,Porto Alegre do Norte,97.8,0.977383,237.66,242.36,4.667,4.6
MT,5106802,Porto dos Gaúchos,99.7,0.996718,257.47,263.44,5.3485,5.3
MT,5106828,Porto Esperidião,97.2,0.970668,247.54,236.01,4.725833,4.6
MT,5106851,Porto Estrela,100.0,1.0,230.48,225.83,4.271833,4.3
MT,5107008,Poxoréu,99.5,0.995234,235.85,239.4,4.5875,4.6
MT,5107040,Primavera do Leste,98.4,0.98512,250.02,253.51,5.058833,5.0
MT,5107065,Querência,98.9,0.989477,253.87,252.95,5.113667,5.1
MT,5107107,São José dos Quatro Marcos,99.5,0.99524,237.71,237.65,4.589333,4.6
MT,5107156,Reserva do Cabaçal,100.0,1.0,228.93,225.41,4.239,4.2
MT,5107180,Ribeirão Cascalheira,99.8,0.998493,252.8,251.85,5.0775,5.1
MT,5107198,Ribeirãozinho,100.0,1.0,266.19,260.13,5.438667,5.4
MT,5107206,Rio Branco,96.6,0.968022,262.04,253.84,5.264667,5.1
MT,5107248,Santa Carmem,87.9,0.876029,,,,
MT,5107263,Santo Afonso,100.0,1.0,247.99,253.25,5.020667,5.0
MT,5107297,São José do Povo,98.9,0.987852,232.1,236.91,4.4835,4.4
MT,5107305,São José do Rio Claro,99.8,0.997988,245.97,252.89,4.981,5.0
MT,5107354,São José do Xingu,99.5,0.995181,238.84,233.84,4.544667,4.5
MT,5107404,São Pedro da Cipa,99.2,0.990664,231.9,236.9,4.48,4.4
MT,5107578,Rondolândia,97.7,0.973347,261.11,252.21,5.222,5.1
MT,5107602,Rondonópolis,98.5,0.98495,249.37,251.19,5.009333,4.9
MT,5107701,Rosário Oeste,99.7,0.997242,230.77,232.21,4.383,4.4
MT,5107743,Santa Cruz do Xingu,98.1,0.980242,261.54,256.08,5.293667,5.2
MT,5107750,Salto do Céu,98.9,0.990221,238.64,246.85,4.758167,4.7
MT,5107768,Santa Rita do Trivelato,96.2,0.962997,246.42,241.28,4.795,4.6
MT,5107776,Santa Terezinha,93.3,0.936003,234.36,229.89,4.404167,4.1
MT,5107792,Santo Antônio do Leste,89.1,0.891157,233.43,228.77,4.37,3.9
MT,5107800,Santo Antônio de Leverger,98.6,0.985406,235.68,237.36,4.550667,4.5
MT,5107859,São Félix do Araguaia,93.8,0.937914,232.96,235.65,4.476833,4.2
MT,5107875,Sapezal,99.9,0.998997,252.74,260.06,5.213333,5.2
MT,5107883,Serra Nova Dourada,90.3,0.899903,220.61,225.89,4.108333,3.7
MT,5107909,Sinop,99.3,0.992746,253.86,257.62,5.191333,5.2
MT,5107925,Sorriso,99.3,0.992451,244.61,244.17,4.813,4.8
MT,5107941,Tabaporã,99.4,0.994149,240.71,242.23,4.715667,4.7
MT,5107958,Tangará da Serra,98.9,0.988987,252.22,255.41,5.127167,5.1
MT,5108006,Tapurah,99.5,0.994967,248.53,251.4,4.998833,5.0
MT,5108055,Terra Nova do Norte,99.8,0.997988,261.87,256.09,5.299333,5.3
MT,5108105,Tesouro,100.0,1.0,237.59,228.74,4.438833,4.4
MT,5108204,Torixoréu,99.4,0.99389,249.57,256.67,5.104,5.1
MT,5108303,União do Sul,99.3,0.99295,250.31,248.29,4.976667,4.9
MT,5108352,Vale de São Domingos,,,,,,
MT,5108402,Várzea Grande,97.7,0.976164,235.84,243.54,4.656333,4.5
MT,5108501,Vera,99.7,0.996487,244.62,244.19,4.8135,4.8
MT,5108600,Vila Rica,98.1,0.980692,245.35,243.36,4.811833,4.7
MT,5108808,Nova Guarita,100.0,1.0,238.13,247.62,4.7625,4.8
MT,5108857,Nova Marilândia,100.0,1.0,256.62,250.12,5.112333,5.1
MT,5108907,Nova Maringá,100.0,1.0,237.73,242.55,4.671333,4.7
MT,5108956,Nova Monte Verde,99.4,0.993959,265.69,260.02,5.4285,5.4
GO,5200050,Abadia de Goiás,98.8,0.987739,256.1,263.01,5.3185,5.3
GO,5200100,Abadiânia,99.6,0.995979,263.25,255.82,5.317833,5.3
GO,5200134,Acreúna,99.7,0.996973,276.75,269.45,5.77,5.8
GO,5200159,Adelândia,100.0,1.0,249.5,246.18,4.928,4.9
GO,5200175,Água Fria de Goiás,99.7,0.996718,262.22,249.39,5.1935,5.2
GO,5200209,Água Limpa,100.0,1.0,283.57,286.25,6.163667,6.2
GO,5200258,Águas Lindas de Goiás,97.1,0.970986,249.44,254.89,5.072167,4.9
GO,5200308,Alexânia,99.1,0.99097,269.89,268.05,5.632333,5.6
GO,5200506,Aloândia,100.0,1.0,283.59,278.4,6.033167,6.0
GO,5200555,Alto Horizonte,99.3,0.992731,259.57,258.49,5.301,5.3
GO,5200605,Alto Paraíso de Goiás,100.0,1.0,239.97,253.52,4.8915,4.9
GO,5200803,Alvorada do Norte,99.8,0.998241,266.48,271.17,5.6275,5.6
GO,5200829,Amaralina,100.0,1.0,257.96,252.09,5.1675,5.2
GO,5200852,Americano do Brasil,100.0,1.0,261.18,263.48,5.411,5.4
GO,5200902,Amorinópolis,97.8,0.974868,262.69,260.36,5.384167,5.2
GO,5201108,Anápolis,97.9,0.97896,270.28,272.17,5.7075,5.6
GO,5201207,Anhanguera,100.0,1.0,259.29,261.57,5.347667,5.3
GO,5201306,Anicuns,100.0,1.0,300.86,286.22,6.451333,6.5
GO,5201405,Aparecida de Goiânia,96.7,0.966961,251.3,255.44,5.112333,4.9
GO,5201454,Aparecida do Rio Doce,93.5,0.933678,255.04,256.92,5.199333,4.9
GO,5201504,Aporé,99.0,0.989963,248.22,244.62,4.880667,4.8
GO,5201603,Araçu,100.0,1.0,,,,
GO,5201702,Aragarças,98.6,0.987136,257.56,269.12,5.444667,5.4
GO,5201801,Aragoiânia,96.1,0.956083,249.29,259.54,5.147167,4.9
GO,5202155,Araguapaz,99.7,0.996718,226.08,231.49,4.292833,4.3
GO,5202353,Arenópolis,98.7,0.986569,271.17,276.68,5.7975,5.7
GO,5202502,Aruanã,99.8,0.997988,260.86,264.15,5.416833,5.4
